id,sample,location,sample_date,sample_time,hour,wday,week,month,year,temp_field,do_field,cond_field,ph_field,tds_field,turbidity_field,chl_a,phycocyanin,al,p,fe,fluoride,chloride,nitrite,bromide,nitrate,phosphate,sulfate,uv_254,turbidity,colour,doc,toc,tn,ph_lab,rdl_al,rdl_p,rdl_fe,rdl_fluoride,rdl_chloride,rdl_nitrite,rdl_bromide,rdl_nitrate,rdl_phosphate,rdl_sulfate,chlorophyll_a,alkalinity,dn,ul_p,ul_al,ul_fe,cyra,mcye_ndaf,sxta,total_cyano,lod_cyra,lod_mcye_ndaf,lod_sxta,lod_total_cyano,grab_mclr,passive_mclr,spe_grab_mclr,grab_mclr_lod,passive_mclr_lod,spe_grab_mclr_lod
hoqkc-261,s2_080123,Shubie 2,2023-08-01,00:00:00,0,3,31,8,2023,23.8,6.33,227.9,7.27,151.4,NA,NA,NA,52.32979682810614,6.4858004638033915,91.27102238093792,25.642,70277.5388,7.501299999999999,30.453,1052.129,5.4546,30478.9172,0.19433333333333333,4.803,20.666666666666668,4.951,5.033,0.2965,NA,2,5,2,9,12,9,9,10,10,9,NA,22.431,0.2856,250,1000,1000,11.968231168684758,311.8868402290252,0,51422.451425310035,3,3,3,3,0,0,NA,0.22114,0.00631578947368421,NA
tqyur-321,s2_080823,Shubie 2,2023-08-08,10:45:00,10,3,32,8,2023,22.9,6.53,224.4,7.23,155.6,NA,NA,NA,55.89429796796273,9.8389922438294235,72.11138786317855,NA,NA,NA,NA,NA,NA,NA,0.19200000000000003,1.3493333333333333,28,5.067,5.046,0.2972,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,22.6184,0.265,250,1000,1000,0,2.17974224861203,0,8984.912740557225,6,6,6,6,0,NA,NA,0.22114,NA,NA
urfzw-351,s2_081523,Shubie 2,2023-08-15,10:16:00,10,3,33,8,2023,22.8,6.44,209.1,7.32,141.8,NA,NA,NA,113.67266799682932,7.683763345279481,219.96584631200412,NA,97253.7158198976,NA,29.352110078307746,1656.977862148876,NA,11955.36753117152,0.19866666666666669,4.228000000000001,25.666666666666668,4.885,4.861,0.3286,NA,2,5,2,9,12,9,9,10,10,9,NA,23.5618,0.3292,250,1000,1000,1.1949400996975794,188.15474491463436,0,18408.984552496215,3,3,3,3,0,NA,NA,0.22114,NA,NA
nnkcp-373,s2_082223,Shubie 2,2023-08-22,10:28:00,10,3,34,8,2023,21,7.78,211,NA,148.3,NA,NA,NA,47.24026341612933,6.726880621169286,98.52032371174847,NA,NA,NA,NA,NA,NA,NA,0.20233333333333337,1.3316666666666668,28.666666666666668,4.937,4.842,0.3198,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,21.7462,0.3297,250,1000,1000,101.5984741973723,81.58837525882343,0,84159.399780635,4,4,4,4,0,0,NA,0.22114,0.00631578947368421,NA
ypyru-413,s2_082923,Shubie 2,2023-08-29,11:14:00,11,3,35,8,2023,21.4,6.3,218.1,6.75,152.2,NA,NA,NA,28.39089932937335,6.656363133390363,60.881171195311246,NA,78204.37038913462,NA,25.139026417601855,1306.0342646811482,NA,8848.474479761926,0.18566666666666665,2.56,25.666666666666668,5.252,4.631,0.302,NA,2,5,2,9,12,9,9,10,10,9,NA,23.316,0.4397,250,1000,1000,1051.7853869316586,780.9865538960966,0,36837.39665843313,3.6,3.6,3.6,3.6,0,0,NA,0.22114,0.00631578947368421,NA
rvucu-444,s2_090523,Shubie 2,2023-09-05,10:53:00,10,3,36,9,2023,20.3,8.08,202.5,7.11,144.7,NA,NA,NA,395.328112185436,43.03263835375194,1124.027361756639,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,5.725,0.5033,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1000,1000,504.8244694898251,534.4298822432728,0,82580.3281899385,1.8,1.8,1.8,1.8,0,0.02941622631578947,NA,0.22114,0.00631578947368421,NA
mjzzx-606,s2_091223,Shubie 2,2023-09-12,11:29:00,11,3,37,9,2023,22.9,6.43,119.2,7.45,136.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2353333333333333,2.26,28.666666666666668,4.745,4.996,0.35369999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3368,NA,NA,NA,0,680.8273668499204,0,40365.04277215147,2.25,2.25,2.25,2.25,NA,0.02909473684210526,NA,0.22114,0.00631578947368421,NA
qoabm-635,s2_091923,Shubie 2,2023-09-19,10:49:00,10,3,38,9,2023,19.3,6.92,204.7,7.3,149.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18166666666666664,1.1133333333333333,25.666666666666668,4.747,5.21,0.4186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403,NA,NA,NA,0,3105.190702563402,0,111851.29396794368,3,3,3,3,NA,0,NA,0.22114,0.00631578947368421,NA
bipmi-667,s2_092623,Shubie 2,2023-09-26,10:07:00,10,3,39,9,2023,16.8,7.21,193.2,7.39,148.8,NA,NA,NA,30.802626552591725,9.735005411539955,120.81348099132045,NA,44375.00481990601,NA,16.899594952013423,693.9786110343636,NA,5463.299898244,0.1703333333333333,1.58,22.666666666666668,4.683999999999999,4.799,0.3724,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3318,250,1000,1000,0,17109.465256148083,0,149900.54223932096,1.8,1.8,1.8,1.8,NA,NA,NA,0.22114,NA,NA
ryplu-698,s2_100323,Shubie 2,2023-10-03,10:56:00,10,3,40,10,2023,17.7,5.96,229.1,7.43,149.1,NA,NA,NA,34.54693282700719,4.607938761127305,102.39717200955272,NA,93797.07749443004,NA,32.89663326754731,1360.750874728798,NA,10397.30361124085,0.20200000000000004,0.828,14,4.523999999999999,4.619999999999999,0.3566,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.34419999999999995,250,1000,1000,0,9515.864224746889,0,71656.94320047653,1.8,1.8,1.8,1.8,0,0.03844559684210526,NA,0.22114,0.00631578947368421,NA
tcjdd-732,s2_101023,Shubie 2,2023-10-10,10:40:00,10,3,41,10,2023,16.7,6.49,196.7,7.41,151.9,NA,NA,NA,34.26766909228158,7.6535162507538095,110.10888001568136,NA,98646.97752245888,NA,35.793344413745366,1457.925255079539,NA,12127.30032611815,0.15766666666666665,1.406666666666667,18.333333333333332,4.471000000000001,4.588,0.319,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3252,250,1000,1000,0,339.8067829684808,0,48530.78937228697,2.25,2.25,2.25,2.25,0,0,NA,0.22114,0.00631578947368421,NA
yrfui-769,s2_101723,Shubie 2,2023-10-17,10:20:00,10,3,42,10,2023,14.8,8.05,187.3,7.38,151.1,NA,NA,NA,NA,NA,NA,NA,102157.7496073637,NA,36.31666588623797,1429.4359778272192,NA,11233.506657282996,0.112,1.0056666666666667,17,4.41,9.021,0.388,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.33649999999999997,NA,NA,NA,0,1905.4743302342856,0,53614.447042841515,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,0,0.02289313789473684,NA,0.22114,0.00631578947368421,NA
vhofo-808,s2_102423,Shubie 2,2023-10-24,10:03:00,10,3,43,10,2023,12.9,6.01,170.2,7.44,143.9,NA,NA,NA,26.742654178453385,213.91881440428284,105.45515473222544,NA,95768.77256107316,NA,35.64118927196338,1584.907719096977,NA,11797.786204660424,0.1663333333333333,1.0913333333333333,17,4.46,4.496,0.3692,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.3523,10000,1000,10000,0,1369.5986282885422,2.2903761447119386,61801.171356155945,2.25,2.25,2.25,2.25,NA,0.03648694631578947,NA,0.22114,0.00631578947368421,NA
sgwcz-833,s2_103123,Shubie 2,2023-10-31,09:44:00,9,3,44,10,2023,11.8,7.57,172.5,7.76,150.9,NA,NA,NA,439.2192218738608,98.86478841299406,1467.9680676916416,NA,99948.47018898184,NA,36.5229974800181,1443.642957625172,NA,12250.397170851444,0.17833333333333332,6.580000000000001,19,4.319,4.383,0.3503,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.34269999999999995,10000,1000,10000,0,0,0,0,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,0.00631578947368421,NA
jiyln-852,s2_110723,Shubie 2,2023-11-07,09:55:00,9,3,45,11,2023,10.6,8.9,169.9,6.27,152.2,NA,NA,NA,39.76691227487469,11.67444996656187,130.88736510491657,NA,117522.33871540296,NA,41.0081160911827,2129.79692657399,NA,14513.0175230041,0.11366666666666668,3.0700000000000003,15.333333333333334,4.369,4.335,0.3568,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.33669999999999994,250,1000,1000,0,159.73704722170763,0,7354.981233935533,3,3,3,3,0,NA,NA,0.22114,NA,NA
dqfnn-867,s2_111423,Shubie 2,2023-11-14,09:55:00,9,3,46,11,2023,8.4,10.38,155.6,7.58,148.3,NA,NA,NA,15.495133000654745,34.481496729696936,86.9596649437747,NA,105720.1328767972,NA,37.22729135599383,1782.9316364651177,NA,12697.661186768288,0.1386666666666667,0.9433333333333334,11.333333333333334,4.221,4.225,0.34659999999999996,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,0.35769999999999996,250,1000,1000,0,846.3615178884388,0,74254.93305764202,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
hftmc-885,s2_112123,Shubie 2,2023-11-21,10:25:00,10,3,47,11,2023,2.9,13.13,121.7,7.18,137,NA,NA,NA,NA,NA,NA,NA,107441.95514546422,NA,37.40250030713673,1971.120677748572,NA,12987.7936445531,0.1363333333333333,1.38,15.333333333333334,4.161,4.131,0.3979,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.3978,NA,NA,NA,0,459.7094906494995,0,93482.22047862696,1.8,1.8,1.8,1.8,0,NA,NA,0.22114,NA,NA
yqufq-1036,s2_051424,Shubie 2,2024-05-14,10:30:00,10,3,20,5,2024,11.01,11.58,253.7,7.6,NA,NA,NA,NA,NA,NA,NA,31.6016,71271.5,NA,26.3692,1558.7722,NA,11733.0985,0.10966666666666668,1.5066666666666666,8,3.2870000000000004,3.3099999999999996,0.3413,6.8833,NA,NA,NA,9,12,9,9,10,10,9,NA,22.9311,0.33999999999999997,NA,NA,NA,0,373.835328658312,0,191458.86902516632,3,3,3,3,0,NA,0,0.22114,NA,0.00533827242598684
wrxwf-1045,s2_052124,Shubie 2,2024-05-21,09:56:00,9,3,21,5,2024,14.6,11.27,206.6,8.1,167.1,NA,NA,NA,NA,NA,NA,48.1314,60526.3,48.0314,34.8102,2457.7747,122.0002,20824.4912,0.10433333333333332,3.0533333333333332,12.333333333333334,3.349,3.534,0.3299,NA,NA,NA,NA,9,12,9,9,10,10,9,NA,NA,0.4405,NA,NA,NA,0,272.383555320681,0,140869.11169652123,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
olept-1078,s2_052824,Shubie 2,2024-05-28,00:06:00,0,3,22,5,2024,17.02,10.65,217,8.4,166.4,1.25,NA,0.87,NA,NA,NA,27.9132,60092.8,37.3143,33.6115,1192.7935,30.2108,18322.8095,0.10633333333333334,1.393333333333333,15,3.262,3.485,0.311,6.8855,NA,NA,NA,9,12,9,9,10,10,9,0.56,23.0913,0.272,NA,NA,NA,0,16.919177914804425,0,38914.75371774108,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
hjrwl-1112,s2_060424,Shubie 2,2024-06-04,10:54:00,10,3,23,6,2024,17.2,9.99,215.4,7.86,164.7,3.82,NA,0.53,37.628773287528645,8.497843332451042,62.234174839682815,36.8431,58573.2,35.0675,25.5938,806.1805,NA,12165.7952,0.10733333333333334,1.6333333333333335,12,3.018,3.5959999999999996,0.4245,6.8483,2,5,2,9,12,9,9,10,10,9,0.48,20.9743,0.273,1000,1000,1000,0,128.96217833122404,0,80137.9383672478,3.6,3.6,3.6,3.6,0,NA,0,0.22114,NA,0.00533827242598684
fihpy-1136,s2_061124,Shubie 2,2024-06-11,10:15:00,10,3,24,6,2024,18.35,10.33,224.3,8.05,166.96,0.6,NA,0.8,22.89337969035975,6.679316141947117,21.252002852784237,43.3301,57711.3,86.989,32.5705,912.8075,NA,21582.6681,0.10033333333333332,1.8066666666666664,8.666666666666666,3.375999999999999,3.4259999999999997,0.269,6.922,2,5,2,9,12,9,9,10,10,9,0.69,22.3682,0.2732,1000,1000,1000,0,293.5153668718791,0,149579.34222424566,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
plrya-1165,s2_061824,Shubie 2,2024-06-18,10:06:00,10,3,25,6,2024,19.2,9.79,227.7,7.93,166.4,-1.11,NA,0.2,34.91663946777718,7.1814818454754334,49.77022505640535,43.4421,57120.600000000006,51.474,29.7864,844.0693,NA,21102.9017,0.094,1.6966666666666663,11,3.118,3.389,0.319,6.7763,2,5,2,9,12,9,9,10,10,9,0.91,21.728,0.27980000000000005,1000,1000,1000,0,141.32903849302443,0,53535.2563565042,3,3,3,3,0,NA,0,0.22114,NA,0.00533827242598684
gdwgy-1200,s2_062524,Shubie 2,2024-06-25,10:11:00,10,3,26,6,2024,20.3,9.33,233.8,7.97,166.9,-0.21,NA,0.38,NA,NA,NA,42.8095,57704,44.7572,34.2308,623.6492,212.7393,21097.4307,0.09933333333333332,1.25,8.333333333333334,3.158,3.563,0.2907,6.878,NA,NA,NA,9,12,9,9,10,10,9,1.04,23.9616,0.2756,NA,NA,NA,0,447.1031062714512,0,95043.18981428284,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
uzjsy-1223,s2_070224,Shubie 2,2024-07-02,10:30:00,10,3,27,7,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.8567,57010.5,9.7152,30.1474,421.1561,NA,15860.7071,0.09333333333333334,0.9936666666666666,9,NA,NA,NA,6.8817,NA,NA,NA,9,12,9,9,10,10,9,NA,25.0635,NA,NA,NA,NA,0,151.53178036178917,0,114787.0173984036,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
xlgiq-1256,s2_070924,Shubie 2,2024-07-09,10:38:00,10,3,28,7,2024,22.3,9.06,244.9,7.91,167.8,-0.6,NA,0.05,19.698590294350897,6.325644519858116,26.26910223384308,50.8369,87627.5,70.2687,37.8178,576.7304,25.963,22966.7027,0.08933333333333333,1.163333333333333,8.333333333333334,NA,NA,NA,6.9572,2,5,2,9,12,9,9,10,10,9,0.61,22.9703,NA,250,1000,1000,0,111.27053095077731,0,28518.0169267852,3,3,3,3,0,NA,0.0030112228618421,0.22114,NA,0.00533827242598684
cwlxk-1293,s2_071624,Shubie 2,2024-07-16,10:14:00,10,3,29,7,2024,24.3,8.44,259.5,7.66,170.6,1.4,NA,0.04,NA,NA,NA,36.9541,59064,NA,33.4346,362.6046,NA,15097.0882,0.08733333333333333,1.92,7,3.989,4.063,0.3581,6.8704,NA,NA,NA,9,12,9,9,10,10,9,0.45,23.1104,0.3113,NA,NA,NA,0,104.51950324103186,0,70281.05764050342,3,3,3,3,0,0,0,0.22114,0.00631578947368421,0.00533827242598684
lbnmh-1345,s2_072324,Shubie 2,2024-07-23,10:01:00,10,3,30,7,2024,24.2,7.4,261.5,7.65,172.7,NA,NA,NA,19.61981169804018,6.446910863967238,21.284895193178443,44.9337,NA,NA,103.7696,487.8703,NA,21256.6568,0.08,0.663,10,2.772,2.823,0.2534,6.9281,2,5,2,9,12,9,9,10,10,9,NA,22.439,0.2385,250,1000,1000,0,227.1197252875039,0,15557.069020096033,1.8,1.8,1.8,1.8,0,0,0.00224539638157894,0.22114,0.00631578947368421,0.00533827242598684
bnsbc-1374,s2_073124,Shubie 2,2024-07-31,10:23:00,10,4,31,7,2024,23.8,8.45,258,7.61,171.27,-0.7,NA,0.01,61.48446482134969,10.699110120172271,156.82969107941773,36.6137,NA,NA,32.2221,417.58,NA,14554.9248,0.079,3.706666666666667,6.666666666666667,3.278,3.13,0.2558,6.776,2,5,2,9,12,9,9,10,10,9,0.75,23.2988,0.2371,250,1000,1000,0,907.430781220821,0,36266.75958431693,1.8,1.8,1.8,1.8,0.0280138,NA,0.00118256743421052,0.22114,NA,0.00533827242598684
pkeqk-1403,s2_080624,Shubie 2,2024-08-06,09:53:00,9,3,32,8,2024,23.9,8.33,256.2,7.68,169.9,-0.79,NA,0.02,9.445246011846542,3.771062121360832,10.528638744181402,34.4446,61377.1,NA,25.7516,472.041,224.7165,13948.777,0.07566666666666666,0.608,5.666666666666667,3.022,2.988,0.2589,6.9958,2,5,2,9,12,9,9,10,10,9,0.85,24.3781,0.2151,250,1000,1000,0,306.9146010427671,0,21300.934817060526,1.8,1.8,1.8,1.8,0,0,0.00794849753289473,0.22114,0.00631578947368421,0.00533827242598684
fhuji-1432,s2_081324,Shubie 2,2024-08-13,10:25:00,10,3,33,8,2024,23.444,8.65,256.7,7.75,171.846,-1.4,NA,-0.03,10.263256381999168,5.311087016334458,9.365389898036328,55.0453,60488.3,NA,29.0002,467.5021,253.8896,19141.383,0.07366666666666666,0.7786666666666666,3.6666666666666665,3.5349999999999997,3.328,0.21390000000000003,6.935,2,5,2,9,12,9,9,10,10,9,0.65,23.3517,0.34959999999999997,10000,1000,1000,0,601.5064426786382,0,21250.84624489632,1.8,1.8,1.8,1.8,0.0069431,0,0.01449649424342105,0.22114,0.00631578947368421,0.00533827242598684
pfeub-1454,s2_082024,Shubie 2,2024-08-20,10:03:00,10,3,34,8,2024,23.6,8.7,257.9,7.92,171.8,-0.2,NA,0.04,54.404204721781234,8.979650215368682,44.07230344445632,56.0366,58281.3,NA,29.3049,298.7761,NA,24523.4041,0.07066666666666667,5.080000000000001,5.333333333333333,3.1919999999999997,3.133,0.1859,7.174,2,5,2,9,12,9,9,10,10,9,0.85,23.051,0.1862,10000,1000,1000,3959.46990026063,9740.400004252871,0,24673.41909600359,1.8,1.8,1.8,1.8,0.4724414,NA,0.2635877878289474,0.22114,NA,0.00533827242598684
qzahw-1487,s2_082724,Shubie 2,2024-08-27,10:50:00,10,3,35,8,2024,23.38,9.17,256.9,8.29,172.16,-1.5,NA,-0.05,NA,NA,NA,60.3825,60980.3,NA,24.4291,251.5251,NA,26392.8871,0.07066666666666667,2.01,7,2.851999999999999,2.864,0.1778,NA,NA,NA,NA,9,12,9,9,10,10,9,0.5,NA,0.1637,NA,NA,NA,0,1599.7972932864227,0,4759.555429995474,4,4,4,4,0.7439669,NA,0.41748023848684207,0.22114,NA,0.00533827242598684
gqpuz-1507,s2_090324,Shubie 2,2024-09-03,10:15:00,10,3,36,9,2024,21.1,9.2,245.6,8.12,172.2,-0.8,NA,0.16,18.38059096448545,5.027368361135014,41.19750980581836,51.1117,60152.6,8.8969,19.5855,146.2082,182.5988,14035.2395,0.07233333333333332,1.3966666666666667,7.666666666666667,2.985,3.084,0.181,6.8746,2,5,2,9,12,9,9,10,10,9,4.94,23.1005,0.17740000000000003,250,1000,1000,0,564.5700563609363,0,3502.0386217261535,3.6,3.6,3.6,3.6,0.5999061,NA,0.17284028782894734,0.22114,NA,0.00533827242598684
esjrw-1532,s2_091024,Shubie 2,2024-09-10,10:08:00,10,3,37,9,2024,19.921,9,235.4,7.74,169.369,-0.26,NA,0.08,16.925210087174488,7.675376212091918,22.09241874807232,60.9795,59198.1,10.5741,22.0745,394.8781,NA,18415.9283,0.07033333333333334,2.91,14.333333333333334,2.921,3.175,0.19605,6.8591,2,5,2,9,12,9,9,10,10,9,1.27,21.9933,0.1713,1000,1000,1000,29973.760132424868,2364.8873935939573,0,21090.53104335674,4.5,4.5,4.5,4.5,0.0694138,NA,0.12842959703947368,0.22114,NA,0.00533827242598684
egigs-1556,s2_091724,Shubie 2,2024-09-17,10:16:00,10,3,38,9,2024,19.89,9.44,238.5,8,171.894,0.26,NA,0.05,13.628313851002993,3.5953822181625115,19.13515866432017,140.1682,57716.4,13.28,20.2731,331.4704,NA,15118.9301,0.06933333333333333,2.2466666666666666,4,2.8549999999999995,3.0159999999999996,0.24490000000000003,6.8352,2,5,2,9,12,9,9,10,10,9,0.74,22.1932,0.2013,10000,1000,1000,1971.3509695208863,3288.2598219627744,0,16636.527582156417,4.5,4.5,4.5,4.5,0.2112963,NA,0.09645251644736842,0.22114,NA,0.00533827242598684
ikuyv-1593,s2_092424,Shubie 2,2024-09-24,10:30:00,10,3,39,9,2024,18.575,9.49,197.2,7.95,146.233,1.09,NA,0.07,9.81840788721352,4.928756974570763,14.612667122562218,86.0394,58722.3,13.9531,51.48,245.3299,NA,13605.4367,0.06866666666666667,1.35,5.666666666666667,3.155,3.177,0.1685,6.6321,2,5,2,9,12,9,9,10,10,9,1.01,24.457,0.1809,250,1000,1000,3344.0561678674876,3875.1411267688713,0,20094.37107902927,4.5,4.5,4.5,4.5,NA,NA,NA,0.22114,NA,NA
inqrq-1650,s2_100124,Shubie 2,2024-10-01,09:53:00,9,3,40,10,2024,17.808,9.58,230.9,7.78,173.695,1.22,NA,0.19,11.595545646179756,5.5561414764918,18.39420056449909,48.71,58786.7,6.2875,32.702,386.3321,NA,23934.3943,0.068,3.0066666666666664,4.666666666666667,3.4919999999999995,3.441,0.2135,6.8779,2,5,2,9,12,9,9,10,10,9,1.71,22.9351,0.2088,250,1000,1000,1589.6812534056903,3870.9408886426704,0,23584.317163198764,4.5,4.5,4.5,4.5,0,NA,0.15955602796052634,0.22114,NA,0.00533827242598684
kneul-1679,s2_100824,Shubie 2,2024-10-08,10:03:00,10,3,41,10,2024,17.132,9.82,227.1,7.86,173.253,2.6,NA,0.24,11.785543851366542,5.164243511643041,17.294084481979013,11.732,59565.8,8.2725,28.1745,369.9724,NA,19020.3289,0.071,1.1900000000000002,6.333333333333333,3.266,3.214,0.1906,6.8028,2,5,2,9,12,9,9,10,10,9,1.89,23.3317,0.2226,250,1000,1000,3746.702305064771,3488.7108311994407,0,21429.721417579534,3,3,3,3,0.0761385,NA,0.17619565789473685,0.22114,NA,0.00533827242598684
yhfig-1736,s2_101524,Shubie 2,2024-10-15,10:12:00,10,3,42,10,2024,14.832,9.66,214.2,7.67,172.863,1.34,NA,0.2,10.365074143971956,4.238325765987642,57.79210584420716,21.2442,61307.5,14.9459,29.4385,409.6926,40.1783,13374.5585,0.06966666666666667,2.2566666666666664,6.333333333333333,3.225,3.293,0.21190000000000003,6.8075,2,5,2,9,12,9,9,10,10,9,1.98,25.2157,0.2014,250,1000,1000,0,1426.4938349601427,0,11175.429309049863,3.6,3.6,3.6,3.6,0.2128733,NA,0.07638315542763159,0.22114,NA,0.00533827242598684
zspxt-1775,s2_102224,Shubie 2,2024-10-22,10:22:00,10,3,43,10,2024,13.281,10.08,20.6,7.6,172.713,0.46,NA,0.19,15.12205151045402,3.269749406256187,46.62862591270624,NA,NA,NA,NA,NA,NA,NA,0.076,1.4266666666666667,8,3.105,3.184,0.17270000000000002,6.8676,2,5,2,NA,NA,NA,NA,NA,NA,NA,1.82,23.6352,0.1906,250,1000,1000,0,4203.65765340565,0,16006.57027441841,3.272727272727273,3.272727272727273,3.272727272727273,3.272727272727273,0.1547567,NA,0.09731927631578947,0.22114,NA,0.00533827242598684
rwcef-1804,s2_102924,Shubie 2,2024-10-29,10:10:00,10,3,44,10,2024,10.316,11.18,194.9,7.76,174.82,3.18,NA,0.32,7.0875808422278075,4.6595395807284765,51.485757027200734,NA,NA,NA,NA,NA,NA,NA,0.074,1.4566666666666668,6.333333333333333,3.066,3.193,0.24590000000000004,6.986,2,5,2,NA,NA,NA,NA,NA,NA,NA,2.04,24.5962,0.2133,250,1000,1000,0,4145.059314494881,0,13615.364133902203,3.6,3.6,3.6,3.6,0.0522207,NA,0.08051121463815791,0.22114,NA,0.00533827242598684
dgxwd-1824,s2_110524,Shubie 2,2024-11-05,09:45:00,9,3,45,11,2024,9.84,11.14,190.7,7.76,174.292,-0.91,NA,0.12,19.00162797392132,9.200962039954224,37.08379653159254,NA,NA,NA,NA,NA,NA,NA,0.07433333333333332,1.66,6,3.1,3.232,0.2687,12.904,2,5,2,NA,NA,NA,NA,NA,NA,NA,1.69,71.3525,0.2756,250,1000,1000,0,404.9411156267387,0,10523.664871043202,3,3,3,3,0,NA,0.00120667105263157,0.22114,NA,0.00533827242598684
ynguz-1844,s2_111224,Shubie 2,2024-11-12,10:03:00,10,3,46,11,2024,9.32,11.06,137.3,7.78,173.82,1.32,NA,0.29,58.08477820521282,9.257924172027568,144.8663291006801,NA,NA,NA,NA,NA,NA,NA,0.076,4.03,7.333333333333333,3.186,3.2230000000000003,0.2577,7.0696,2,5,2,NA,NA,NA,NA,NA,NA,NA,2.05,27.1168,0.353,250,1000,1000,30540.763848309096,6201.409747515907,0,24075.219967252233,3.6,3.6,3.6,3.6,0.2646171,NA,0.10041666940789476,0.22114,NA,0.00533827242598684
ozmxb-1857,s2_111924,Shubie 2,2024-11-19,10:20:00,10,3,47,11,2024,7.381,11.77,177.2,7.69,173.677,-0.54,NA,0.01,8.556308425388847,2.878120218703218,25.870010697466853,NA,NA,NA,NA,NA,NA,NA,0.07533333333333332,1.67,6,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,250,1000,1000,47.47331678535469,4003.572601574994,0,14853.331200963456,2.5714285714285716,2.5714285714285716,2.5714285714285716,2.5714285714285716,0,NA,0.06030861430921052,0.22114,NA,0.00533827242598684
dmxaq-1874,s2_112624,Shubie 2,2024-11-26,10:04:00,10,3,48,11,2024,7,11.87,174.7,7.67,171.75,0.3,NA,-0.04,17.135775842043167,4.607338917742217,35.15720025884742,NA,NA,NA,NA,NA,NA,NA,0.07966666666666666,2.266666666666667,7.666666666666667,NA,NA,NA,6.8569,2,5,2,NA,NA,NA,NA,NA,NA,NA,0.71,23.5069,NA,250,1000,1000,2888.5109857091834,3213.369577812669,0,16408.039572726688,3,3,3,3,0,NA,0.09612832236842106,0.22114,0.00631578947368421,0.00533827242598684
NA,NA,Tower Road,2022-06-27,00:00:00,0,2,26,6,2022,21.3,9.38,42.1,7.31,NA,NA,2.9,0.24,NA,NA,NA,NA,2380.3,NA,NA,31.5,NA,3060.4,0.07,0.395,NA,2.2645,4.5885,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,85.78851449587313,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Tower Road,2022-07-04,00:00:00,0,2,27,7,2022,22,8.92,43.2,7.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,101.23052744491304,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
NA,NA,Tower Road,2022-07-11,00:00:00,0,2,28,7,2022,21.5,9.37,43.9,7.48,NA,NA,6,0.26,NA,NA,NA,NA,2519.6,NA,NA,58.6,7.8,3178.8,NA,NA,NA,NA,NA,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,0,0,7510.999029175199,45,45,45,45,0.2,0.087936842,NA,0.2,0.05,NA
NA,NA,Tower Road,2022-07-18,00:00:00,0,2,29,7,2022,22.8,9.19,46.3,7.57,NA,NA,3.5,0.14,19.76198586,10.67050631,215.1469747,NA,2428.1,NA,NA,75.1,45,3132.9,NA,NA,NA,2.4865,2.5505,NA,NA,2,5,2,9,12,9,9,10,10,9,NA,NA,NA,NA,NA,NA,0,2.1951738734833115,0,20408.26976305826,45,45,45,45,0.2,0.05,NA,0.2,0.05,NA
